year,country,grouping,imports_total,exports_total,imports_intra,exports_intra,imports_USA,exports_USA,imports_CAN,exports_CAN,imports_MEX,exports_MEX
2016,CAN,39_40,21918395478,16157013649,16556775966,14637340480,16093132833,13694596897,-2,-2,463643133,942743583
2016,CAN,41_43,2667089533,977962842,839702112,422916525,813935508,396148804,-3,-3,25766604,26767721
2016,CAN,44_49,11626641235,27664482890,9231589872,19137670127,9136311868,18834814131,-6,-6,95278004,302855996
2016,CAN,50_63,15838859731,3110194855,4745482499,2591880166,4382011445,2434808379,-14,-14,363471054,157071787
2016,CAN,64_67,3482292943,343458180,704260637,303903608,679952930,302725937,-4,-4,24307707,1177671
2016,CAN,68_71,16360140423,19545417943,7144828499,8000670690,6943675719,7928959081,-4,-4,201152780,71711609
2016,CAN,72_83,25919034640,28351249290,17468091476,22983276927,16878901396,21547546800,-12,-12,589190080,1435730127
2016,CAN,84_85,118039437478,43908794894,72961208828,33671417970,63839431439,31614236906,-2,-2,9121777389,2057181064
2016,CAN,86,1286436869,268393092,1115353306,182464535,991343523,154187282,-1,-1,124009783,28277253
2016,CAN,87,67154640110,64826355276,55814566628,61734650501,48142716853,60089219574,-1,-1,7671849775,1645430927
2016,CAN,88_89,10777539131,11225639908,8176339484,6389732616,7878915842,6284698122,-2,-2,297423642,105034494
2016,CAN,90_97,32233491627,14674169546,19210298804,11586621261,16835740473,11217483225,-8,-8,2374558331,369138036
2016,CAN,all,894095662724,802942543852,591528151000,616075475138,540788764465,596364788213,-2,-2,50739386535,19710686925
2016,MEX,01_05,6300018607,3620375066,5013207972,2571354460,4637918366,2541406071,375289606,29948389,-5,-5
2016,MEX,06_15,11288286989,17142252907,9052206148,14808651683,8009069580,13382435128,1043136568,1426216555,-10,-10
2016,MEX,16_24,7716685207,12939385840,5501786644,10431276297,5275928744,9874575779,225857900,556700518,-9,-9
2016,MEX,25_26,2739154375,4823103391,2189829116,664497614,2120865461,354649950,68963655,309847664,-2,-2
2016,MEX,2709,88033,16017343047,2088,7780254352,2088,7780254352,0,0,-1,-1
2016,MEX,28_38,25379002482,10183082141,14820838161,4726739818,14233168460,4215455335,587669701,511284483,-11,-11
2016,MEX,39_40,28101170018,11253666303,20289634843,8991200616,19346891260,8527557483,942743583,463643133,-2,-2
2016,MEX,41_43,2248388951,699850687,710794902,466550839,684027181,440784235,26767721,25766604,-3,-3
2016,MEX,44_49,8429808743,2451979049,6107292673,1949938249,5804436677,1854660245,302855996,95278004,-6,-6
2016,MEX,50_63,12139684623,6938907885,5550345842,6068201934,5393274055,5704730880,157071787,363471054,-14,-14
2016,MEX,64_67,1431039026,696175212,146403629,601700798,145225958,577393091,1177671,24307707,-4,-4
2016,MEX,68_71,4039005535,11165483515,2193002032,8845461022,2121290423,8644308242,71711609,201152780,-4,-4
2016,MEX,72_83,30500420932,16068208848,19000985919,11898021059,17565255792,11308830979,1435730127,589190080,-12,-12
2016,MEX,84_85,177278718793,152850280555,84567522243,130207408903,82510341179,121085631514,2057181064,9121777389,-2,-2
2016,MEX,86,1435624181,3222133904,1254916020,3195881253,1226638767,3071871470,28277253,124009783,-1,-1
2016,MEX,87,38212163726,91994501842,23034426223,82904784806,21388995296,75232935031,1645430927,7671849775,-1,-1
2016,MEX,88_89,4908662376,2164227390,3301486085,1795531270,3196451591,1498107628,105034494,297423642,-2,-2
2016,MEX,90_97,23697201228,37238581658,11124822775,31314337914,10755684739,28939779583,369138036,2374558331,-8,-8
2016,MEX,all,858801171343,835677442112,490799818283,685268354345,471089131358,634528967810,19710686925,50739386535,-2,-2
2016,USA,01_05,30089684096,26015967294,9607808057,7751957000,-5,-5,7066401986,3114038634,2541406071,4637918366
2016,USA,06_15,51563327836,70414527801,21127052797,17122626065,-10,-10,7744617669,9113556485,13382435128,8009069580
2016,USA,16_24,61714528173,45922353305,21136279194,18393989975,-9,-9,11261703415,13118061231,9874575779,5275928744
2016,USA,25_26,5037137281,8811880698,1696469564,4197332361,-2,-2,1341819614,2076466900,354649950,2120865461
2016,USA,2709,107426449990,9131296759,46721944967,5587390408,-1,-1,38941690615,5587388320,7780254352,2088
2016,USA,28_38,181930640205,153439755816,23364539254,35888695094,-11,-11,19149083919,21655526634,4215455335,14233168460
2016,USA,39_40,71316827717,69577863081,22222154380,35440024093,-2,-2,13694596897,16093132833,8527557483,19346891260
2016,USA,41_43,16249426064,4709381564,836933039,1497962689,-3,-3,396148804,813935508,440784235,684027181
2016,USA,44_49,43800974235,37826722207,20689474376,14940748545,-6,-6,18834814131,9136311868,1854660245,5804436677
2016,USA,50_63,121576922694,23468856340,8139539259,9775285500,-14,-14,2434808379,4382011445,5704730880,5393274055
2016,USA,64_67,33367447634,1941402808,880119028,825178888,-4,-4,302725937,679952930,577393091,145225958
2016,USA,68_71,83544249807,63510369875,16573267323,9064966142,-4,-4,7928959081,6943675719,8644308242,2121290423
2016,USA,72_83,99216177935,64311525926,32856377779,34444157188,-12,-12,21547546800,16878901396,11308830979,17565255792
2016,USA,84_85,641218112582,378595266998,152699868420,146349772618,-2,-2,31614236906,63839431439,121085631514,82510341179
2016,USA,86,5236649435,3453661319,3226058752,2217982290,-1,-1,154187282,991343523,3071871470,1226638767
2016,USA,87,251256999616,117969932864,135322154605,69531712149,-1,-1,60089219574,48142716853,75232935031,21388995296
2016,USA,88_89,41077168959,127735492969,7782805750,11075367433,-2,-2,6284698122,7878915842,1498107628,3196451591
2016,USA,90_97,197293305234,113523168437,40157262808,27591425212,-8,-8,11217483225,16835740473,28939779583,10755684739
2016,USA,all,4396093686474,3001000622623,1230893756023,1011877895823,-2,-2,596364788213,540788764465,634528967810,471089131358
